run,subrun,event
8684,129,14827
8684,157,17367
8684,168,18307
8684,168,18315
8684,168,18329
8684,197,21213
8684,207,22327
8684,253,27409
8684,269,29201
8684,269,29207
8684,287,31196
8684,296,32251
8684,320,34889
8684,320,34914
8684,329,35846
8684,331,36072
8684,339,36929
8684,339,36968
8684,363,39495
8684,363,39504
8684,363,39537
8684,373,40606
8684,373,40621
8740,45,4226
8740,89,8731
8740,110,10672
8740,110,10678
8740,122,11836
8740,135,13078
8740,167,16146
8740,203,19716
8740,203,19740
8740,216,21082
8740,225,22057
8740,274,27156
8740,274,27181
8740,298,29793
8740,361,36315
8740,410,41252
8740,415,41718
8689,12,1038
8689,12,1049
8689,33,2982
8689,33,2990
8689,35,3152
8689,49,4327
8689,70,6320
8689,77,6966
8689,78,7043
8689,83,7543
8689,88,7973
8689,88,8011
8689,100,9104
8689,104,9465
8689,104,9498
8689,105,9571
8689,112,10208
8689,119,10840
8689,119,10852
8689,128,11656
8689,128,11675
8689,131,11967
8689,137,12542
8689,142,13054
8689,145,13287
8689,161,14848
8689,174,16113
8689,174,16125
8689,179,16567
8689,191,17613
8689,193,17794
8689,222,20486
8689,222,20498
8689,224,20635
8689,232,21422
8689,232,21432
8689,233,21507
8689,236,21767
8689,236,21791
8689,258,23742
8689,263,24190
8689,275,25267
8689,277,25473
8689,278,25541
8689,280,25732
8689,283,25982
8689,283,25983
8689,286,26233
8689,290,26620
8689,290,26649
8689,292,26791
8689,292,26818
8689,297,27246
8689,300,27541
8689,300,27542
8689,301,27616
8689,309,28355
8689,312,28605
8689,313,28687
8689,313,28688
8689,319,29220
8689,320,29332
8689,343,31406
8689,348,31907
8689,348,31924
8689,361,33137
8689,361,33157
8689,362,33245
8689,367,33690
8689,378,34587
8689,391,35752
8689,391,35787
8689,403,36885
8689,403,36919
8689,405,37085
8689,411,37597
8689,411,37606
8689,411,37632
8689,411,37636
8689,416,38050
8689,422,38568
8689,422,38593
8689,428,39147
8689,428,39158
8689,8,648
8689,67,5957
8689,67,5972
8689,67,5991
8689,79,7168
8689,81,7330
8689,81,7337
8689,86,7813
8689,90,8169
8689,97,8808
8689,97,8835
8689,121,11022
8689,121,11025
8689,121,11042
8689,125,11380
8689,125,11399
8689,125,11400
8689,135,12355
8689,140,12852
8689,140,12861
8689,140,12866
8689,154,14169
8689,160,14741
8689,160,14769
8689,165,15257
8689,165,15259
8689,166,15347
8689,166,15362
8689,166,15376
8689,171,15831
8689,183,16917
8689,187,17264
8689,192,17704
8689,196,18054
8689,200,18389
8689,221,20403
8689,221,20414
8689,239,22044
8689,243,22385
8689,243,22394
8689,246,22641
8689,264,24255
8689,264,24292
8689,266,24466
8689,274,25210
8689,279,25638
8689,289,26540
8689,302,27707
8689,310,28446
8689,323,29602
8689,327,29976
8689,333,30482
8689,337,30885
8689,338,31010
8689,339,31084
8689,346,31673
8689,347,31779
8689,347,31820
8689,347,31821
8689,349,32013
8689,356,32693
8689,356,32708
8689,359,32941
8689,359,32946
8689,360,33067
8689,363,33325
8689,370,33916
8689,372,34088
8689,374,34253
8689,374,34254
8689,377,34523
8689,377,34535
8689,401,36747
8689,412,37707
8689,412,37709
8689,415,37986
8689,419,38328
8689,419,38342
8689,427,39033
8689,431,39412
8686,278,28868
8686,283,29448
8686,284,29566
8686,284,29587
8686,287,29893
8686,289,30140
8686,290,30223
8686,290,30225
8686,294,30752
8686,297,31004
8686,305,31617
8686,307,31841
8686,310,32193
8686,317,32878
8686,317,32893
8686,321,33335
8686,321,33379
8686,322,33446
8686,327,34080
8686,328,34215
8686,333,34802
8686,333,34814
8686,336,35206
8686,337,35326
8686,337,35346
8686,338,35428
8686,338,35453
8686,338,35460
8686,340,35655
8686,344,36144
8686,351,36866
8686,354,37235
8686,360,37806
8686,364,38273
8686,367,38560
8686,367,38595
8686,378,39554
8686,384,40273
8686,384,40324
8686,385,40428
8686,407,42766
8686,407,42805
8686,408,42902
8686,411,43213
8686,411,43216
8686,414,43535
8686,420,44123
8686,420,44140
8686,430,45151
8686,433,45474
8686,433,45525
8686,437,45963
8686,442,46409
8686,444,46609
8686,444,46614
8686,445,46664
8686,445,46669
8686,454,47554
8686,454,47561
8686,462,48435
8686,466,48754
8686,471,49280
8686,472,49352
8686,472,49370
8686,472,49389
8686,473,49486
8686,476,49774
8686,479,50052
8686,342,35841
8686,353,37070
8686,353,37080
8686,353,37090
8686,353,37117
8686,355,37367
8686,357,37549
8686,366,38424
8686,403,42421
8686,404,42498
8686,412,43299
8686,412,43311
8686,412,43327
8686,413,43429
8686,413,43458
8686,416,43729
8686,416,43774
8686,418,43944
8686,421,44272
8686,425,44658
8686,431,45273
8686,434,45580
8686,434,45601
8686,435,45700
8686,435,45705
8686,436,45795
8686,438,46008
8686,438,46048
8686,439,46110
8686,439,46143
8686,439,46145
8686,441,46311
8686,443,46485
8686,443,46515
8686,447,46898
8686,461,48319
8686,467,48877
8686,467,48897
8686,469,49088
8686,469,49094
8686,470,49206
8689,3,214
8689,9,727
8689,10,832
8689,10,850
8689,24,2175
8689,27,2456
8689,34,3087
8689,37,3334
8689,38,3436
8689,40,3586
8689,40,3594
8689,57,5023
8689,57,5045
8689,63,5601
8689,63,5603
8689,72,6486
8689,80,7239
8689,89,8080
8689,89,8098
8689,89,8109
8689,92,8371
8689,102,9273
8689,107,9764
8689,111,10143
8689,124,11312
8689,134,12262
8689,139,12759
8689,150,13796
8689,164,15169
8689,164,15171
8689,169,15644
8689,169,15658
8689,184,17002
8689,190,17511
8689,198,18220
8689,198,18227
8689,216,19923
8689,217,20009
8689,217,20016
8689,217,20045
8658,5,568
8658,30,2598
8658,30,2606
8658,36,3176
8658,36,3194
8658,36,3198
8658,73,6424
8658,94,8069
8658,104,8992
8658,104,9001
8658,105,9047
8658,112,9544
8658,117,9961
8658,117,9977
8658,117,9984
8658,129,10769
8658,148,12165
8658,148,12173
8658,154,12603
8658,155,12694
8658,162,13221
8658,163,13306
8658,172,13967
8658,186,15042
8658,231,18388
8658,237,18878
8658,239,19023
8658,242,19215
8658,243,19277
8658,246,19478
8658,247,19545
8658,251,19839
8658,267,20956
8658,269,21094
8658,269,21096
8658,274,21458
8658,283,22113
8658,289,22566
8658,289,22597
8658,309,24038
8658,315,24523
8658,346,26785
8658,369,28441
8658,374,28788
8658,388,29779
8658,396,30430
8658,416,32072
8658,416,32076
8658,437,33621
8658,459,34955
8658,7,752
8658,14,1388
8658,17,1783
8658,22,2107
8658,28,2485
8658,28,2489
8658,37,3255
8658,48,4262
8658,56,4970
8658,56,4972
8658,61,5370
8658,61,5387
8658,108,9283
8658,110,9411
8658,113,9618
8658,151,12386
8658,168,13668
8658,168,13684
8658,178,14442
8658,195,15728
8658,195,15742
8658,196,15805
8658,196,15810
8658,207,16604
8658,238,18950
8658,238,18958
8658,248,19616
8658,248,19630
8658,252,19913
8658,255,20096
8658,261,20499
8658,276,21601
8658,277,21669
8658,278,21740
8658,281,21976
8658,288,22481
8658,313,24355
8658,313,24356
8658,333,25874
8658,339,26327
8658,357,27637
8658,358,27716
8658,367,28311
8658,381,29328
8658,381,29334
8658,381,29335
8658,383,29446
8658,393,30173
8658,397,30511
8658,406,31282
8658,417,32179
8658,418,32258
8658,418,32259
8658,433,33351
8658,435,33491
8658,475,35933
8689,4,295
8689,5,399
8689,11,937
8689,39,3500
8689,53,4670
8689,53,4692
8689,61,5416
8689,65,5799
8689,68,6058
8689,68,6065
8689,68,6088
8689,69,6212
8689,73,6583
8689,73,6607
8689,73,6620
8689,73,6622
8689,82,7429
8689,87,7890
8689,93,8455
8689,93,8472
8689,96,8739
8689,98,8910
8689,99,9014
8689,101,9178
8689,108,9862
8689,118,10765
8689,118,10766
8689,118,10778
8689,120,10943
8689,127,11555
8689,127,11564
8689,127,11574
8689,127,11576
8689,130,11862
8689,132,12053
8689,132,12083
8689,133,12163
8689,136,12461
8689,136,12465
8689,138,12626
8689,138,12638
8689,141,12940
8689,141,12949
8689,141,12954
8689,143,13110
8689,153,14075
8689,158,14541
8689,159,14652
8689,167,15434
8689,167,15450
8689,167,15456
8689,178,16484
8689,181,16751
8689,185,17109
8689,185,17111
8689,213,19654
8689,213,19659
8689,223,20552
8689,227,20942
8689,227,20959
8689,234,21611
8689,240,22133
8689,251,23136
8689,253,23322
8689,262,24096
8689,269,24738
8689,291,26722
8689,299,27481
8689,307,28163
8689,311,28507
8689,311,28509
8689,311,28510
8689,311,28523
8689,311,28528
8689,311,28542
8689,317,29020
8689,317,29045
8689,322,29487
8689,332,30378
8689,332,30387
8689,332,30388
8689,332,30405
8689,342,31307
8689,344,31487
8689,365,33481
8689,365,33513
8689,366,33592
8689,393,35932
8689,394,36063
8689,404,36982
8689,404,36993
8689,404,37020
8689,417,38164
8689,417,38167
8689,434,39693
8689,435,39769
8689,435,39785
8689,440,40243
8689,440,40244
8658,4,485
8658,4,486
8658,16,1636
8658,21,2029
8658,29,2543
8658,31,2671
8658,32,2739
8658,65,5672
8658,91,7821
8658,93,7978
8658,109,9345
8658,125,10502
8658,125,10513
8658,166,13553
8658,175,14197
8658,175,14198
8658,187,15121
8658,189,15265
8658,204,16402
8658,204,16419
8658,219,17481
8658,219,17496
8689,148,13557
8689,162,14931
8689,162,14960
8689,168,15561
8689,168,15573
8689,172,15924
8689,172,15928
8689,176,16284
8689,176,16299
8689,186,17164
8689,186,17181
8689,194,17866
8689,199,18291
8689,214,19732
8689,229,21134
8689,229,21149
8689,231,21324
8689,237,21879
8689,242,22287
8689,260,23948
8689,268,24624
8689,276,25366
8689,276,25396
8689,287,26350
8689,296,27164
8689,305,27990
8689,305,27992
8689,316,28942
8689,316,28944
8689,316,28946
8689,316,28974
8689,325,29794
8689,325,29800
8689,351,32187
8689,396,36259
8689,396,36265
8689,396,36275
8689,396,36277
8689,396,36296
8689,396,36297
8689,397,36374
8689,402,36817
8689,420,38439
8689,423,38672
8689,429,39200
8689,437,39945
8658,23,2157
8658,23,2158
8658,34,3006
8658,35,3080
8658,35,3093
8658,39,3472
8658,45,3996
8658,45,4019
8658,46,4107
8658,52,4616
8658,53,4722
8658,60,5291
8658,69,6040
8658,72,6342
8658,72,6347
8658,97,8387
8658,97,8410
8658,98,8512
8658,99,8568
8658,100,8681
8658,120,10172
8658,158,12911
8658,158,12923
8658,164,13366
8658,164,13370
8658,171,13905
8658,176,14278
8658,177,14362
8658,177,14366
8658,190,15359
8658,199,16039
8658,205,16476
8658,205,16488
8658,218,17399
8658,245,19402
8658,259,20352
8658,264,20707
8658,264,20708
8658,264,20725
8658,286,22348
8658,303,23608
8658,308,23971
8658,316,24589
8658,336,26111
8658,342,26520
8658,365,28133
8658,392,30115
8658,392,30125
8658,395,30332
8658,422,32551
8658,426,32856
8658,438,33666
8658,464,35229
8658,464,35230
8658,465,35289
8658,471,35668
8658,478,36155
8652,18,1536
8652,22,1871
8652,57,4606
8652,58,4669
8652,58,4702
8652,80,6524
8652,86,6818
8652,86,6838
8658,130,10841
8658,131,10909
8658,131,10921
8658,156,12757
8658,161,13143
8658,174,14135
8658,181,14657
8658,181,14663
8658,181,14667
8658,181,14673
8658,202,16243
8658,202,16248
8658,214,17125
8658,244,19343
8658,263,20652
8658,290,22675
8658,292,22814
8658,301,23453
8658,306,23833
8658,310,24148
8658,318,24753
8658,319,24817
8658,320,24889
8658,320,24900
8658,321,24989
8658,337,26208
8658,344,26652
8658,350,27119
8658,350,27132
8658,353,27340
8658,361,27884
8658,373,28711
8658,379,29169
8658,384,29520
8658,407,31363
8658,419,32314
8658,419,32341
8658,434,33415
8658,455,34714
8658,474,35885
9482,31,2492
9482,36,2943
9482,41,3358
9482,41,3359
9482,41,3372
9482,47,3870
9482,65,5356
9482,65,5376
9482,65,5380
9482,75,6271
9482,121,10207
9482,128,10865
9482,136,11550
9482,136,11556
9482,187,15885
9482,212,17854
9482,212,17880
9482,218,18276
9482,218,18280
9482,225,18722
9482,253,20359
9482,291,22768
9482,291,22776
9482,296,23140
9485,13,1208
9485,13,1212
9485,23,1965
9485,46,3582
9485,51,3923
9485,70,5216
9485,84,6133
9485,127,9339
9485,135,9952
9485,135,9956
9485,144,10628
9485,149,11000
9485,149,11019
9485,149,11032
9485,154,11391
9485,157,11646
9485,171,12770
9485,174,13042
9485,182,13714
9485,188,14146
9485,206,15684
9485,212,16188
9485,212,16216
9485,237,18282
9485,252,19569
9485,252,19579
9482,13,1002
9482,28,2239
9482,74,6167
9482,96,8066
9482,96,8079
9482,96,8084
9482,105,8845
9482,140,11881
9482,168,14251
9482,175,14915
9482,175,14921
9482,179,15249
9482,188,15956
9482,191,16226
9482,242,19813
9482,270,21443
9482,276,21733
9482,295,23070
9482,295,23071
9485,34,2765
9485,49,3786
9485,69,5131
9485,90,6589
9485,112,8174
9485,143,10552
9485,162,12030
9485,181,13637
9485,185,13942
9485,205,15630
9485,222,16979
9485,224,17153
9485,264,20551
9473,533,45302
9473,533,45318
9473,533,45326
9473,533,45330
9473,548,46424
9473,570,48318
9473,575,48761
9473,609,51601
9473,609,51621
9473,614,52033
9473,621,52653
9483,4,216
9483,9,535
9483,10,615
9483,11,667
9483,13,804
9483,13,805
9483,16,995
9483,18,1104
9483,22,1391
9483,22,1393
9483,24,1506
9483,25,1587
9483,28,1793
9483,28,1802
9483,31,2017
9483,31,2019
9483,31,2027
9483,31,2042
9483,34,2229
9483,38,2516
9483,46,3034
9483,49,3264
9483,61,4106
9483,67,4501
9483,67,4503
9483,67,4515
9483,79,5284
9483,81,5438
9483,83,5546
9483,87,5805
9483,93,6227
9473,301,25987
9473,301,26017
9473,316,27304
9473,317,27419
9473,325,28132
9473,348,29938
9473,383,32740
9473,389,33161
9473,397,33853
9473,415,35526
9473,427,36627
9473,432,37189
9473,456,39248
9473,456,39258
9473,457,39329
9473,457,39341
9473,478,41117
9473,478,41121
9473,486,41787
9473,497,42722
9473,501,42989
9473,502,43104
9473,504,43278
9473,508,43645
9473,510,43803
9473,510,43830
9473,546,46258
9473,554,46957
9473,554,46978
9473,556,47130
9473,568,48170
9473,592,50194
9473,592,50202
9473,592,50203
9473,598,50660
9473,598,50663
9473,615,52145
9482,39,3179
9482,39,3185
9482,45,3690
9482,56,4607
9482,71,5940
9482,95,7972
9482,103,8664
9482,109,9182
9484,3,142
9484,3,149
9484,6,379
9484,13,865
9484,27,1846
9484,28,1900
9484,28,1916
9484,32,2171
9484,51,3413
9484,93,5444
9484,97,5711
9484,105,6346
9484,105,6380
9484,111,6835
9484,111,6848
9485,25,2117
9485,38,3043
9485,67,5014
9485,93,6784
9485,103,7467
9485,105,7615
9485,107,7766
9485,111,8060
9485,119,8710
9485,146,10782
9485,146,10796
9485,151,11163
9485,173,12950
9485,195,14749
9485,195,14762
9485,207,15777
9485,238,18355
9485,261,20298
9483,39,2568
9483,82,5484
9483,88,5890
9484,1,21
9484,4,229
9484,12,784
9484,14,942
9484,21,1418
9484,23,1563
9484,26,1777
9484,34,2286
9484,37,2461
9484,41,2729
9484,45,2982
9484,45,2988
9484,49,3271
9484,52,3475
9484,54,3611
9484,89,5179
9484,89,5184
9484,91,5309
9484,92,5377
9484,95,5575
9484,96,5629
9484,103,6192
9484,103,6195
9484,104,6272
9484,108,6621
9473,21,1588
9473,33,2508
9473,36,2780
9473,42,3227
9473,52,4264
9473,77,6359
9473,81,6703
9473,104,8674
9473,124,10389
9473,125,10490
9473,142,11993
9473,142,12006
9473,143,12122
9473,157,13211
9473,170,14258
9473,175,14739
9473,182,15299
9473,182,15317
9473,186,15637
9473,193,16244
9473,199,16776
9473,218,18629
9473,223,19047
9473,233,19935
9473,240,20611
9473,241,20682
9473,241,20702
9473,245,21044
9473,245,21057
9473,263,22630
9473,265,22805
9473,278,23995
9473,299,25835
9473,300,25888
9473,300,25910
9473,306,26449
9473,315,27215
9473,329,28461
9473,349,30053
9473,361,30813
9473,368,31445
9473,368,31453
9473,19,1373
9473,39,2972
9473,59,4785
9473,59,4809
9473,66,5431
9473,66,5454
9473,69,5669
9473,82,6825
9473,87,7260
9473,87,7264
9473,95,7930
9473,96,8009
9473,96,8015
9473,101,8411
9473,127,10622
9473,131,10970
9473,135,11310
9473,135,11320
9473,135,11323
9473,156,13144
9473,161,13582
9473,190,15984
9473,219,18735
9473,222,18950
9473,238,20411
9473,242,20779
9473,256,22025
9473,260,22394
9473,262,22557
9473,280,24196
9473,282,24351
9473,284,24540
9473,287,24810
9473,296,25590
9473,304,26288
9473,308,26628
9473,320,27688
9473,322,27878
9473,333,28809
9473,362,30875
9473,362,30885
9473,362,30901
9473,364,31047
9473,374,31951
9473,374,31956
9473,375,32038
9473,382,32638
9473,382,32644
9473,392,33393
9473,396,33762
9473,405,34529
9473,405,34531
9473,405,34535
9473,407,34702
9473,407,34703
9473,420,36021
9473,422,36192
9473,422,36207
9473,422,36219
9473,429,36852
9473,440,37867
9473,445,38303
9473,455,39163
9473,480,41309
9473,490,42098
9473,498,42791
9473,500,42944
9473,507,43553
9473,581,49252
9473,610,51705
9473,624,52920
9473,624,52943
9473,138,11603
9473,141,11911
9473,141,11912
9473,145,12275
9473,145,12293
9473,149,12645
9473,153,12866
9473,154,12977
9473,158,13341
9473,181,15230
9473,188,15826
9473,189,15906
9473,198,16673
9473,200,16874
9473,246,21150
9473,253,21785
9473,264,22738
9473,281,24263
9473,286,24698
9473,286,24707
9473,305,26351
9473,305,26352
9473,324,28035
9473,366,31273
9473,367,31364
9473,371,31696
9473,388,33061
9473,394,33606
9473,395,33700
9473,411,35067
9473,413,35273
9473,423,36323
9473,443,38110
9473,506,43449
9473,524,44660
9473,540,45783
9473,569,48238
9473,584,49501
9473,589,49934
9473,613,51954
9473,618,52383
9554,5,333
9554,6,387
9554,8,542
9554,11,741
9554,18,1236
9554,20,1355
9554,27,1834
9554,30,2027
9554,30,2035
9554,31,2126
9554,41,2792
9554,49,3381
9554,51,3531
9554,61,4275
9554,61,4281
9554,61,4282
9554,63,4424
9554,69,4792
9554,69,4796
9554,76,5249
9554,82,5670
9554,84,5819
9554,96,6699
9554,108,7500
9554,109,7548
9554,111,7719
9554,115,7981
9554,137,9512
9554,138,9574
9554,140,9761
9554,160,11135
9554,167,11660
9554,167,11661
9554,172,12003
9554,210,14180
9554,214,14429
9554,214,14446
9554,223,15032
9554,223,15041
9554,224,15133
9554,237,16011
9554,240,16227
9554,249,16914
9554,249,16917
9554,249,16924
9554,264,17944
9559,144,12208
9559,184,14883
9554,7,439
9554,13,886
9554,14,949
9554,22,1508
9554,23,1568
9554,24,1627
9554,32,2186
9554,34,2351
9554,44,3000
9554,44,3019
9554,44,3035
9554,50,3455
9554,53,3704
9554,57,3978
9554,67,4665
9554,73,5068
9554,77,5320
9554,81,5609
9554,97,6741
9554,104,7184
9554,107,7405
9554,112,7762
9554,112,7776
9554,127,8811
9554,129,8950
9554,131,9084
9554,134,9294
9554,135,9374
9554,135,9384
9554,135,9394
9554,158,10974
9554,158,10983
9554,158,10988
9554,169,11810
9554,205,13800
9554,212,14297
9554,215,14489
9554,235,15849
9554,239,16131
9554,239,16141
9554,239,16168
9554,258,17513
9554,261,17725
9554,261,17735
9554,266,18091
9554,266,18096
9554,266,18121
9554,273,18591
9552,5,381
9552,9,676
9552,13,942
9552,16,1148
9552,25,1797
9552,25,1813
9552,25,1819
9552,26,1895
9552,34,2510
9552,39,2842
9552,39,2872
9552,42,3058
9552,43,3131
9552,43,3136
9552,43,3146
9552,51,3727
9552,71,5262
9555,10,826
9555,17,1298
9555,17,1303
9555,30,2181
9555,30,2184
9555,35,2527
9555,35,2549
9555,37,2694
9555,73,5409
9555,76,5616
9555,89,6561
9555,89,6583
9555,89,6589
9555,112,8313
9557,12,698
9557,12,704
9557,13,792
9557,14,868
9557,18,1244
9557,31,2246
9557,35,2605
9557,37,2769
9557,39,2933
9557,49,3750
9557,57,4455
9557,57,4457
9557,71,5642
9557,71,5651
9557,73,5833
9557,73,5843
9552,18,1267
9552,28,2040
9552,30,2187
9552,31,2253
9552,32,2339
9552,38,2804
9552,63,4648
9552,72,5355
9552,75,5587
9552,79,5862
9552,79,5869
9555,9,728
9555,27,1968
9555,28,2011
9555,28,2049
9555,40,2956
9555,52,3861
9555,69,5099
9555,77,5701
9555,77,5705
9555,81,5983
9555,86,6358
9555,91,6674
9555,114,8475
9557,22,1533
9557,41,3092
9557,41,3106
9557,70,5548
9553,5,333
9553,19,1338
9553,31,2214
9553,35,2489
9553,36,2523
9553,36,2537
9553,41,2923
9553,62,4424
9553,70,4996
9553,77,5528
9553,77,5531
9553,77,5558
9553,81,5804
9553,85,6123
9553,88,6317
9553,112,8033
9553,144,10343
9553,153,10947
9553,153,10961
9553,166,11799
9555,115,8528
9555,165,12323
9559,35,2865
9559,47,3911
9559,52,4302
9559,59,4935
9559,79,6722
9559,113,9554
9559,113,9561
9559,113,9565
9562,45,3531
9562,74,5872
9562,79,6293
9562,79,6306
9562,134,10431
9552,1,34
9552,6,449
9552,37,2730
9552,37,2734
9552,41,3002
9552,68,5064
9552,77,5754
9553,25,1778
9553,42,3000
9553,57,4065
9553,58,4152
9553,66,4704
9553,66,4714
9553,72,5151
9553,72,5153
9553,111,7931
9553,122,8770
9553,125,9004
9553,131,9402
9555,11,899
9555,15,1145
9555,16,1233
9555,26,1884
9555,26,1891
9555,34,2455
9555,34,2461
9555,38,2815
9555,43,3180
9555,43,3187
9555,43,3188
9555,51,3762
9555,57,4221
9555,59,4367
9555,60,4427
9555,63,4638
9555,72,5325
9555,75,5546
9555,78,5768
9555,82,6039
9555,96,7052
9555,111,8211
9555,111,8215
9555,125,9271
9555,128,9508
9555,129,9575
9555,141,10471
9555,152,11312
9557,50,3855
9557,60,4674
9557,60,4676
9557,86,6713
9553,2,102
9553,8,544
9553,11,728
9553,22,1549
9553,26,1846
9553,28,1949
9553,38,2676
9553,50,3574
9553,65,4614
9553,65,4639
9553,69,4923
9553,69,4928
9553,75,5350
9553,75,5381
9553,83,5964
9553,83,5980
9553,91,6539
9553,119,8539
9553,123,8872
9553,133,9554
9553,147,10532
9553,150,10735
9555,116,8632
9555,137,10200
9555,158,11794
9555,158,11804
9555,164,12227
9559,38,3145
9559,75,6314
9559,75,6321
9559,75,6341
9559,75,6342
9559,82,6997
9559,92,7738
9559,114,9646
9559,122,10279
9559,129,10882
9559,129,10890
9562,32,2431
9562,37,2846
9562,113,8646
9562,113,8652
9562,133,10335
9553,23,1624
9553,27,1897
9553,44,3123
9553,44,3155
9553,49,3504
9553,49,3506
9553,59,4219
9553,71,5071
9553,73,5205
9553,109,7792
9553,109,7798
9553,114,8171
9553,114,8194
9553,120,8628
9553,129,9269
9553,129,9271
9553,129,9274
9553,154,11029
9553,165,11729
9555,132,9795
9555,136,10108
9555,140,10423
9555,156,11677
9555,157,11720
9559,27,2180
9559,53,4385
9559,60,5014
9559,72,6024
9559,87,7327
9559,87,7355
9559,105,8904
9559,132,11171
9562,23,1748
9562,108,8219
9562,108,8220
9562,116,8882
9562,126,9743
9554,9,597
9554,17,1146
9554,35,2396
9554,40,2732
9554,52,3631
9554,74,5131
9554,74,5148
9554,78,5399
9554,85,5902
9554,93,6474
9554,94,6549
9554,102,7034
9554,117,8137
9554,117,8143
9554,120,8340
9554,120,8365
9554,120,8377
9554,126,8772
9554,165,11534
9554,176,12255
9554,226,15248
9554,247,16754
9554,247,16773
9554,251,17063
9554,272,18506
9554,272,18516
9559,63,5246
9559,149,12615
9559,150,12684
9559,150,12705
9559,181,14627
9553,53,3765
9553,53,3767
9553,56,3997
9553,74,5295
9553,127,9118
9553,127,9138
9553,132,9495
9553,138,9917
9553,138,9940
9553,142,10184
9553,151,10812
9553,155,11121
9553,161,11474
9553,161,11504
9559,1,41
9559,32,2593
9559,33,2696
9559,64,5347
9559,68,5671
9559,74,6235
9559,89,7473
9559,139,11774
9562,35,2687
9562,44,3411
9562,72,5693
9562,80,6362
9562,80,6376
9562,85,6807
9562,107,8149
9562,109,8323
9562,112,8562
9562,115,8827
9562,118,9061
9562,124,9572
9562,127,9797
9562,131,10168
8595,3,290
8595,7,682
8595,17,1612
8595,20,1875
8595,21,1962
8595,21,1971
8595,45,4229
8595,82,7623
8595,88,8187
8595,94,8756
8595,94,8772
8595,161,14741
8595,161,14744
8595,172,15725
8595,172,15727
8595,172,15730
8677,21,1355
8677,65,4138
8677,145,9501
8677,165,10934
8677,173,11425
8677,177,11753
8677,180,11949
8677,180,11969
8677,190,12730
8677,190,12737
8677,201,13483
8677,201,13496
8677,208,13982
8677,215,14455
8677,222,14964
8677,223,15036
8677,227,15350
8677,232,15661
8677,236,15953
8677,237,16018
8677,239,16154
8677,241,16287
8677,245,16552
8595,12,1167
8595,19,1789
8595,19,1802
8595,28,2625
8595,42,3962
8595,43,4034
8595,43,4056
8595,44,4143
8595,46,4335
8595,49,4666
8595,51,4842
8595,51,4847
8595,52,4933
8595,52,4940
8595,56,5293
8595,62,5824
8595,64,6017
8595,66,6188
8595,66,6196
8595,67,6286
8595,70,6542
8595,70,6544
8595,75,6976
8595,90,8398
8595,96,8951
8595,97,9046
8595,103,9557
8595,112,10344
8595,113,10430
8595,120,11063
8595,143,13105
8595,145,13278
8595,145,13284
8595,147,13470
8595,163,14964
8595,163,14966
8595,177,16163
8595,179,16368
8595,181,16535
8595,186,16976
8595,193,17599
8595,193,17603
8595,197,18019
8595,204,18660
8595,206,18860
8595,211,19338
8595,212,19410
8629,111,8726
8629,113,8920
8629,114,9002
8629,115,9083
8629,121,9488
8629,141,10976
8629,145,11249
8629,147,11404
8629,147,11430
8629,158,12295
8629,160,12433
8629,160,12437
8629,169,13150
8629,169,13159
8629,172,13421
8629,174,13569
8629,174,13581
8629,174,13590
8629,180,14105
8629,186,14546
8629,186,14556
8629,189,14807
8629,190,14869
8629,190,14870
8629,190,14881
8629,194,15141
8677,5,307
8677,5,312
8677,6,401
8677,7,457
8677,7,465
8677,10,646
8677,15,1001
8677,19,1237
8677,30,1878
8677,31,1950
8677,31,1959
8677,36,2235
8677,36,2236
8677,45,2762
8677,45,2765
8677,49,3025
8677,53,3258
8677,53,3263
8677,54,3327
8677,54,3335
8677,59,3698
8677,62,3910
8677,91,5915
8677,91,5923
8677,92,5982
8677,109,7071
8677,109,7085
8677,109,7091
8677,113,7345
8677,121,7894
8677,121,7902
8677,126,8226
8677,137,8961
8677,137,8966
8677,146,9586
8677,169,11188
8677,176,11680
8677,176,11681
8677,200,13402
8677,200,13403
8677,202,13557
8677,2,110
8677,16,1045
8677,24,1528
8677,26,1648
8677,26,1658
8677,26,1659
8677,27,1710
8677,27,1713
8677,44,2704
8677,47,2895
8677,69,4401
8677,70,4473
8677,83,5348
8677,87,5646
8677,102,6633
8677,111,7215
8677,114,7414
8677,117,7620
8677,117,7638
8677,123,8033
8677,134,8763
8677,142,9323
8677,143,9379
8677,143,9382
8677,147,9647
8677,157,10319
8677,164,10845
8677,171,11318
8677,178,11829
8677,182,12157
8677,186,12427
8677,192,12845
8677,193,12926
8677,224,15113
8677,230,15555
8677,234,15797
8677,234,15801
8677,243,16419
8613,16,1183
8613,16,1201
8613,16,1203
8613,28,2101
8613,29,2157
8613,29,2161
8613,29,2171
8613,35,2622
8613,37,2782
8613,39,2922
8613,39,2950
8613,46,3498
8613,67,4990
8613,67,4999
8613,100,7426
8613,107,8007
8613,107,8029
8613,136,9431
8613,138,9591
8613,141,9828
8613,147,10267
8613,148,10343
8613,151,10511
8613,173,12237
8629,4,218
8629,21,1507
8629,23,1675
8629,23,1677
8629,31,2299
8629,32,2380
8629,42,3229
8629,45,3474
8629,50,3847
8629,65,5038
8629,91,7092
8629,91,7108
8629,91,7110
8629,99,7761
8629,104,8160
8629,112,8830
8629,133,10429
8629,139,10816
8629,148,11468
8629,148,11502
8629,153,11871
