run,subrun,event
9481,81,5706
9481,171,12890
9481,228,17576
9481,324,25762
9508,11,1733
9508,122,12315
9509,130,11596
9509,161,14741
9509,161,14746
9509,161,14761
9511,31,2561
9511,96,8424
9513,155,15297
9515,49,4020
8638,420,45593
8672,155,17788
8672,155,17820
8672,165,18981
8672,165,19005
8675,160,17544
8679,21,1627
8679,149,11961
8685,188,19682
8685,279,29215
8685,279,29220
8686,247,25812
8723,101,14886
8723,101,14925
8723,106,15573
8723,106,15583
8723,217,30862
8723,217,30881
8723,217,30884
8723,247,35140
9481,42,3198
9481,67,4633
9481,404,32671
9508,45,4917
9509,292,27947
9509,331,31622
9509,392,37877
9511,128,11435
9511,128,11461
9535,298,20755
9535,428,29835
9544,22,1922
9544,221,19174
8638,250,26541
8679,12,970
8679,102,8329
8679,174,13894
8679,338,30172
8679,338,30188
8679,446,43591
8684,4,855
8723,68,10184
9481,231,17828
9481,231,17835
9492,97,7486
9493,31,2508
9508,150,15198
9509,52,4023
9509,63,5198
9509,100,8621
9509,196,18305
9509,307,29295
9509,314,30002
9509,314,30035
9509,418,40512
9509,418,40519
9511,57,4847
9513,125,12429
9513,163,16075
9535,422,29407
9535,422,29410
9564,366,26881
9564,366,26912
8638,382,41263
8638,388,41962
8679,150,12045
8679,369,34018
8684,77,9103
8684,77,9118
8684,79,9356
8684,206,22181
8684,206,22219
8684,453,49555
8723,80,11794
8723,258,36694
9481,160,11972
9493,5,337
9493,49,3874
9508,112,11273
9508,112,11274
9508,112,11283
9509,420,40729
9509,449,43438
9511,160,14385
9514,205,15942
8638,8,817
8638,143,14581
8667,316,26580
8679,469,46307
8679,469,46310
8681,354,28893
8681,354,28927
8684,13,1854
8684,13,1873
8684,121,14057
8684,367,39988
8723,73,10832
9493,160,11938
9493,160,11961
9493,211,15836
9508,123,12413
9508,213,21559
9508,213,21570
9509,175,16154
9509,175,16162
9509,298,28478
9509,414,40124
9509,419,40624
9509,419,40634
9511,225,21589
8638,221,23357
8638,292,31228
8638,292,31236
8638,303,32448
8638,331,35607
8675,132,14033
8675,132,14084
8679,5,365
8679,47,3982
8679,47,3986
8679,79,6783
8679,267,22374
8684,49,5922
8684,111,12974
8684,394,42882
8685,33,3386
8723,252,35824
8723,252,35852
8723,262,37287
8723,262,37303
9481,204,15579
9508,109,11053
9509,111,9750
9511,41,3408
9511,41,3415
9511,163,14748
9514,81,6931
9515,42,3358
9515,42,3373
9535,80,5547
9535,80,5559
9564,293,20609
9506,5,403
9506,16,1471
9506,19,1746
9506,27,2527
9506,31,2962
9506,31,2971
9506,40,3976
9506,40,4005
9506,41,4052
9506,46,4567
9506,48,4794
9506,48,4812
9506,52,5247
9506,57,5733
9506,75,7571
9510,2,110
9510,2,116
9510,23,1904
9510,23,1921
9510,38,3012
9510,48,3808
9510,52,4124
9510,56,4508
9510,57,4556
9510,57,4560
9510,57,4568
9510,61,4875
9510,64,5118
9510,66,5286
9510,68,5462
9510,71,5735
9510,73,5929
9510,73,5930
9510,75,6147
9510,84,6935
9510,92,7679
9510,95,7982
9510,101,8510
9510,106,8994
9510,108,9149
9512,11,1081
9512,19,1959
9512,30,3155
9512,30,3181
9512,49,5280
9511,5,392
9512,3,255
9512,5,473
9512,10,959
9512,14,1428
9512,16,1596
9512,18,1821
9512,26,2706
9512,27,2850
9512,28,2924
9512,28,2947
9512,28,2951
9512,33,3499
9512,34,3607
9512,36,3816
9512,38,4054
9512,41,4347
9512,43,4614
9512,45,4816
9512,45,4832
9512,47,5014
9512,50,5396
9512,53,5676
9512,56,6063
9512,59,6353
9512,66,7091
9512,68,7300
9512,69,7401
9512,70,7474
9512,74,7892
9512,75,8021
9512,75,8036
9512,76,8116
9512,77,8221
9512,82,8705
9512,83,8819
9512,87,9253
9512,88,9325
9512,88,9343
9512,89,9441
9512,109,11614
9512,112,11908
8597,45,4166
8597,160,14257
8597,179,15904
8597,179,15908
8597,206,18297
8597,253,22590
8597,268,24054
8681,11,1581
8681,11,1582
8681,17,2365
8681,17,2392
8681,28,3896
8681,47,5864
8681,156,13790
8681,194,16347
8681,227,18769
8681,238,19650
8681,270,22311
8681,270,22328
8681,275,22726
8681,333,27194
8681,339,27628
8681,432,35187
8597,4,377
8597,7,650
8597,11,1000
8597,19,1766
8597,52,4860
8597,64,5909
8597,104,9465
8597,127,11434
8597,156,13851
8597,166,14775
8597,171,15260
8597,190,16805
8597,202,17896
8597,231,20586
8597,263,23571
8597,286,25687
8597,293,26314
8597,309,27647
8634,137,8094
8634,137,8126
8634,162,10688
8634,171,11561
8634,171,11580
8634,286,17029
8634,297,18119
8634,297,18155
8597,187,16545
8597,224,19971
8597,232,20668
8597,276,24807
8681,3,666
8681,8,1152
8681,8,1182
8681,14,1993
8681,27,3731
8681,75,7945
8681,75,7974
8681,82,8571
8681,117,10839
8681,128,11690
8681,138,12360
8681,139,12447
8681,187,15869
8681,236,19498
8681,250,20610
8681,266,21969
8681,266,21992
8681,266,22001
8681,268,22135
8681,290,23960
8681,304,25118
8681,340,27736
8681,346,28239
8681,360,29392
8681,370,30272
8681,392,32059
8597,39,3577
8597,79,7277
8597,85,7794
8597,85,7797
8597,113,10217
8597,157,13978
8597,233,20765
8597,280,25189
8597,296,26584
8681,24,3324
8681,121,11177
8681,132,11896
8681,136,12203
8681,222,18414
8681,222,18419
8681,229,18960
8681,237,19566
8681,243,20078
8681,251,20717
8681,272,22495
8681,280,23171
8681,289,23908
8681,297,24508
8681,301,24898
8681,312,25818
8681,365,29866
8681,371,30355
8681,371,30376
8681,406,33117
8681,10,1454
8681,15,2076
8681,18,2502
8681,18,2534
8681,19,2637
8681,19,2674
8681,25,3465
8681,30,4143
8681,49,5981
8681,62,6840
8681,147,13049
8681,198,16591
8681,201,16765
8681,210,17401
8681,221,18280
8681,269,22245
8681,274,22619
8681,278,22966
8681,281,23276
8681,285,23582
8681,285,23613
8681,293,24218
8681,293,24229
8681,311,25690
8681,316,26125
8681,316,26131
8681,329,26881
8681,336,27403
8681,336,27404
8681,343,27971
8681,348,28382
8681,353,28803
8681,359,29280
8681,363,29725
8681,368,30099
8681,377,30829
8681,384,31416
8681,404,32968
8681,424,34575
8723,4,808
8723,7,1239
8681,7,1060
8681,13,1797
8681,21,2950
8681,22,3051
8681,31,4257
8681,31,4322
8681,32,4469
8681,32,4491
8681,42,5209
8681,70,7499
8681,76,8067
8681,120,11105
8681,152,13451
8681,153,13535
8681,171,14815
8681,175,15025
8681,212,17568
8681,224,18551
8681,224,18568
8681,233,19272
8681,246,20335
8681,295,24374
8681,310,25607
8681,334,27284
8681,349,28506
8681,352,28692
8681,364,29771
8681,379,31014
8681,386,31579
8681,386,31610
8681,397,32447
8681,426,34687
8681,427,34767
8744,35,3449
8744,58,5671
8744,61,5971
8744,65,6393
8744,70,6845
8744,84,8216
8744,84,8220
8744,95,9286
8744,116,11341
8744,124,12134
8744,129,12609
8744,137,13382
8744,153,14917
8744,154,15031
8744,180,17743
8744,189,18653
8744,192,18966
8744,196,19368
8744,201,19848
8744,210,20761
8744,210,20776
8744,215,21269
8744,239,23695
8744,250,24776
8744,263,26105
8744,282,27895
8744,10,953
8744,32,3151
8744,32,3152
8744,59,5753
8744,62,6073
8744,74,7259
8744,99,9715
8744,120,11719
8744,138,13461
8744,167,16405
8744,171,16834
8744,184,18126
8744,187,18448
8744,190,18773
8744,190,18780
8744,193,19053
8744,208,20556
8744,208,20557
8744,212,20966
8744,237,23485
8744,242,24014
8744,242,24029
8601,22,2384
8601,23,2483
8601,25,2646
8601,32,3265
8601,46,4558
8601,61,5941
8601,77,7488
8601,80,7769
8601,112,10717
8601,115,11005
8601,157,15011
8601,175,16713
8601,183,17480
8601,183,17484
8601,188,17963
8601,195,18607
8601,208,19861
8601,222,21220
8601,222,21225
8601,224,21411
8600,20,2387
8600,33,3610
8600,33,3613
8600,43,4551
8600,60,6158
8600,64,6547
8600,104,10278
8600,112,10955
8600,112,10956
8600,114,11167
8600,124,12065
8600,132,12753
8601,54,5280
8601,84,8117
8601,116,11108
8601,135,12922
8600,12,1644
8600,12,1656
8600,30,3321
8600,54,5576
8600,63,6458
8600,67,6830
8600,101,10001
8603,68,3266
8603,82,4528
8603,123,8553
8603,164,12316
8603,169,12763
8603,15,1311
8603,78,4171
8603,80,4333
8603,95,5874
8603,109,7204
8603,116,7886
8603,129,9114
8603,129,9115
8603,143,10405
8603,147,10745
8603,156,11543
8603,176,13436
8603,178,13601
8603,179,13697
8603,186,14321
8602,169,16480
8602,198,19192
8602,228,21905
8602,243,23292
8602,257,24585
8602,259,24761
8602,262,25034
8660,2,273
8660,2,286
8660,7,657
8660,8,723
8660,9,804
8744,3,296
8744,12,1140
8602,28,3029
8602,37,3886
8602,88,8719
8602,92,9104
8602,92,9117
8602,123,12082
8602,133,13020
8602,153,14948
8602,157,15341
8602,157,15358
8602,168,16400
8602,189,18359
8602,189,18377
8602,190,18456
8602,207,20037
8602,209,20224
8602,213,20521
8602,214,20606
8602,263,25112
8602,271,25827
8602,6,906
8602,14,1695
8602,34,3637
8602,41,4253
8602,46,4690
8602,47,4818
8602,66,6651
8602,69,6947
8602,73,7356
8602,89,8811
8602,113,11045
8602,114,11177
8602,119,11692
8602,119,11708
8602,128,12543
8602,136,13313
8602,139,13597
8602,143,13972
8602,147,14370
8602,166,16189
8602,170,16600
8602,215,20702
8602,247,23659
8602,265,25291
8601,36,3625
8601,45,4474
8601,53,5179
8601,125,11970
8601,174,16621
8601,186,17760
8601,196,18713
8602,10,1297
8602,17,2014
8602,50,5097
8602,50,5103
8602,52,5291
8602,96,9487
9447,8,690
9447,36,3338
9447,55,5028
9447,72,6616
9447,72,6627
9447,72,6636
9447,83,7608
9447,93,8457
9447,93,8480
9447,168,14882
9447,172,15234
9447,172,15244
9447,172,15259
9447,179,15877
9447,182,16188
9447,187,16625
9447,192,17054
9447,228,20125
9447,228,20134
9447,241,21358
9447,264,23510
9447,313,27707
9447,366,32584
9447,384,34313
9447,384,34322
9447,395,35358
9447,400,35812
9447,41,3798
9447,52,4769
9447,58,5294
9447,71,6537
9447,73,6714
9448,99,9112
9448,141,12970
9448,165,14918
9448,201,18324
9448,216,19663
9448,222,20191
9448,250,22552
9448,256,23097
9448,280,25313
9448,297,26899
9448,318,29015
9448,326,29749
9448,331,30219
9448,336,30703
9448,355,32618
9448,365,33564
9448,372,34194
9448,372,34215
9448,376,34592
9448,403,37173
9448,403,37188
9448,421,38825
9448,431,39765
9448,452,41606
9448,454,41791
9448,454,41809
9448,454,41819
9448,458,42207
9448,467,43046
9448,480,44281
9448,17,1503
9448,19,1706
9448,19,1709
9448,19,1714
9448,30,2725
9448,32,2893
9448,66,6039
9448,67,6111
9448,82,7539
9448,95,8727
9448,95,8734
9448,123,11363
9448,130,11964
9448,133,12260
9448,140,12877
9448,204,18577
9448,217,19751
9448,225,20451
9448,242,21870
9448,269,24270
9448,283,25568
9448,283,25589
9448,306,27796
9448,330,30100
9448,350,32102
9448,368,33824
9448,389,35830
9448,410,37849
9448,430,39671
9448,446,41076
9448,448,41265
9448,456,42001
9448,459,42265
9448,471,43409
9448,6,482
9448,8,669
9448,16,1407
9448,83,7646
9448,89,8174
9448,103,9465
9448,121,11162
9448,137,12604
9448,137,12608
9448,154,13982
9448,162,14655
9448,169,15247
9448,175,15820
9448,184,16669
9448,196,17794
9448,196,17807
9448,199,18094
9448,199,18109
9448,203,18506
9448,203,18509
9448,208,18905
9448,208,18907
9448,218,19837
9448,240,21725
9448,248,22378
9448,265,23886
9448,273,24692
9448,278,25134
9448,302,27460
9448,329,30010
9448,335,30616
9448,339,30985
9448,361,33173
9448,400,36878
9448,400,36891
9448,427,39416
9448,428,39516
9448,433,39935
9448,445,41034
9448,470,43324
9448,475,43797
9448,10,866
9448,20,1833
9448,25,2295
9448,65,5910
9448,65,5933
9448,77,7048
9448,85,7823
9448,110,10158
9448,118,10906
9448,155,14076
9448,168,15161
9448,174,15695
9448,174,15715
9448,198,17995
9448,219,19920
9448,234,21226
9448,257,23179
9448,259,23364
9448,271,24490
9448,316,28785
9448,323,29474
9448,327,29803
9448,327,29807
9448,327,29836
9448,340,31089
9448,340,31101
9448,348,31891
9448,353,32452
9448,358,32917
9448,362,33270
9448,367,33735
9448,367,33740
9448,371,34104
9448,394,36324
9448,401,36964
9448,407,37559
9448,408,37635
9448,416,38400
9448,432,39837
9448,451,41550
9448,455,41888
9448,455,41921
9448,462,42567
9448,463,42666
9448,469,43222
9448,469,43223
9448,474,43713
9448,479,44179
9448,2,117
9448,51,4598
9448,88,8098
9448,119,10968
9448,124,11422
9448,129,11904
9448,148,13471
9448,163,14740
9448,172,15525
9448,193,17525
9448,205,18667
9448,206,18737
9448,206,18763
9448,230,20887
9448,241,21801
9448,263,23719
9448,267,24067
9448,310,28203
9448,315,28679
9448,315,28709
9448,338,30886
9448,342,31252
9449,82,7966
9449,97,9398
9449,97,9406
9449,105,10201
9449,131,12724
9449,141,13668
9449,141,13673
9449,141,13678
9449,153,14814
9449,217,20793
9449,217,20826
9449,18,1554
9449,23,2036
9449,28,2520
9449,28,2530
9449,34,3076
9449,34,3096
9449,34,3104
9449,58,5541
9449,63,6018
9449,69,6674
9449,70,6754
9449,73,7046
9449,74,7164
9449,74,7169
9449,78,7550
9449,80,7759
9449,83,8078
9449,99,9612
9449,103,9987
9449,104,10074
9449,108,10442
9449,111,10765
9449,126,12232
9449,129,12511
9449,129,12529
9449,129,12547
9449,130,12620
9449,130,12652
9449,134,13029
9449,137,13285
9449,163,15804
9449,167,16177
9449,167,16206
9449,175,16899
9449,207,19876
9449,214,20519
9449,214,20546
9449,221,21185
9449,226,21592
9449,229,21887
9449,232,22178
9436,178,19303
9436,182,19892
9436,187,20641
9449,8,670
9449,12,1027
9449,22,1951
9449,25,2241
9449,30,2690
9449,32,2896
9449,35,3194
9449,37,3409
9449,40,3672
9449,40,3673
9449,54,5072
9449,64,6168
9449,66,6375
9449,71,6856
9449,71,6878
9449,79,7677
9449,85,8248
9449,85,8287
9449,95,9215
9449,102,9906
9449,106,10285
9449,109,10559
9449,117,11377
9449,119,11561
9449,120,11670
9449,122,11843
9449,133,12922
9449,138,13363
9449,138,13394
9449,140,13587
9449,144,13972
9449,149,14466
9449,155,14981
9449,157,15174
9449,157,15180
9449,164,15886
9449,169,16399
9449,183,17641
9449,191,18381
9449,195,18761
9449,196,18855
9449,209,20051
9449,210,20131
9449,213,20429
9449,213,20430
9449,213,20439
9449,224,21349
9449,224,21379
9449,224,21381
9447,10,862
9447,17,1506
9447,29,2675
9447,61,5580
9447,61,5589
9447,65,5956
9447,86,7856
9447,86,7864
9447,154,13596
9447,184,16366
9447,193,17127
9447,199,17629
9447,206,18215
9447,261,23230
9447,261,23235
9447,292,25936
9447,296,26276
9447,299,26550
9447,318,28166
9447,326,28858
9447,334,29504
9447,337,29751
9447,346,30594
9447,346,30619
9447,347,30727
9447,356,31633
9447,362,32203
9447,377,33654
9447,387,34590
9447,387,34591
9447,388,34697
9447,389,34792
9447,12,1046
9447,20,1796
9447,20,1802
9447,50,4564
9447,64,5869
9447,68,6273
9447,74,6802
9447,94,8552
9447,98,8924
9447,139,12235
9447,139,12255
9447,177,15713
9447,181,16059
9447,181,16081
9447,181,16090
9447,189,16788
9447,224,19763
9447,230,20327
9447,249,22083
9447,252,22370
9447,252,22402
9447,258,22951
9447,259,23044
9447,271,24154
9447,277,24610
9447,319,28262
9447,319,28264
9447,335,29583
9447,345,30525
9447,345,30540
9447,365,32486
9447,373,33202
9447,374,33314
9535,25,1732
9535,84,5873
9535,97,6731
9535,135,9259
9535,135,9268
9535,143,9869
9535,145,9984
9535,152,10482
9535,166,11422
9535,177,12221
9535,206,14323
9535,213,14853
9535,233,16237
9535,266,18538
9535,304,21197
9535,311,21663
9535,338,23602
9535,405,28336
9535,416,29064
9535,430,29947
9535,432,30101
9535,461,32004
9535,462,32079
9535,463,32164
9535,466,32341
9535,470,32587
9535,470,32592
9535,473,32756
9535,473,32762
9535,473,32765
9535,474,32839
9535,476,32947
9535,476,32964
9535,478,33083
9546,5,280
9546,17,1017
9546,21,1263
9546,30,1796
9548,2,69
9548,5,300
9550,9,763
9550,14,1082
9550,14,1099
9550,70,4317
9535,26,1824
9535,40,2754
9535,41,2816
9535,77,5315
9535,77,5342
9535,106,7331
9535,111,7667
9535,141,9712
9535,147,10130
9535,155,10680
9536,33,2096
9536,33,2112
9536,40,2560
9536,45,2903
9536,82,5391
9536,103,6825
9536,103,6837
9536,132,8741
9536,194,12705
9536,213,13906
9536,236,15367
9540,53,3368
9540,63,4021
9540,84,5370
9540,101,6621
9540,161,10800
9535,35,2418
9535,35,2432
9535,72,5009
9535,108,7497
9535,113,7794
9535,131,9000
9535,133,9131
9535,207,14412
9535,221,15376
9535,257,17908
9535,270,18797
9535,270,18807
9535,296,20642
9535,302,21054
9535,314,21879
9535,317,22090
9535,330,22985
9535,351,24548
9535,351,24555
9535,355,24854
9535,367,25685
9535,367,25701
9535,379,26545
9535,384,26887
9535,404,28259
9535,426,29683
9535,437,30398
9535,2,124
9535,2,134
9535,58,4011
9535,58,4017
9535,66,4579
9535,83,5818
9535,90,6288
9535,107,7396
9535,119,8186
9535,148,10201
9535,150,10324
9535,150,10335
9535,150,10344
9535,172,11849
9535,174,11997
9535,182,12574
9535,191,13199
9535,196,13593
9535,200,13903
9535,225,15693
9535,243,16912
9535,306,21327
9535,310,21611
9535,323,22532
9535,333,23200
9535,339,23674
9535,352,24605
9535,398,27845
9535,403,28205
9535,403,28208
9535,423,29478
9535,435,30271
9540,15,971
9540,17,1119
9540,29,1830
9540,47,2975
9540,65,4162
9540,87,5538
9540,87,5542
9541,4,530
9541,5,574
9541,8,776
9541,13,1122
9541,15,1254
9541,16,1326
9541,21,1700
9541,46,3416
9541,52,3741
9541,54,3905
9541,64,4539
9541,66,4649
9541,67,4724
9541,73,5119
9541,82,5774
9541,82,5792
9541,83,5844
9541,89,6219
9541,90,6286
9541,94,6549
9541,105,7245
9541,105,7257
9541,114,7833
9541,136,9232
9536,3,139
9536,14,860
9536,14,875
9536,19,1182
9536,20,1261
9536,23,1433
9536,34,2175
9536,36,2324
9536,44,2851
9536,66,4296
9536,75,4916
9536,75,4925
9536,106,7022
9536,112,7413
9536,118,7835
9536,121,8015
9536,141,9311
9536,161,10561
9536,161,10564
9536,161,10577
9536,185,12158
9536,188,12329
9536,200,13098
9536,215,14028
9536,220,14350
9536,233,15160
9540,30,1904
9540,50,3170
9540,76,4837
9540,82,5249
9540,92,5983
9540,103,6756
9540,114,7529
9540,114,7541
9540,125,8291
9540,129,8579
9540,130,8663
9540,150,10058
9540,172,11531
9540,180,12106
9540,180,12107
9540,180,12133
9536,18,1113
9536,18,1125
9536,18,1137
9536,35,2255
9536,37,2377
9536,39,2500
9536,39,2519
9536,47,3021
9536,64,4157
9536,68,4463
9536,78,5103
9536,93,6151
9536,101,6679
9536,105,6953
9536,115,7644
9536,133,8808
9536,135,8927
9536,136,8984
9536,136,8998
9536,142,9392
9536,151,9946
9536,160,10490
9536,172,11279
9536,172,11289
9536,172,11304
9536,182,11957
9536,186,12207
9540,25,1578
9540,26,1631
9540,44,2781
9540,100,6562
9540,139,9248
9540,170,11410
9540,174,11688
9536,29,1853
9536,43,2759
9536,48,3090
9536,72,4759
9536,76,4988
9536,92,6106
9536,102,6750
9536,138,9117
9536,138,9130
9536,148,9772
9536,175,11517
9536,189,12381
9536,192,12591
9536,201,13141
9536,202,13210
9536,229,14916
9540,40,2523
9540,64,4096
9540,74,4724
9540,83,5294
9540,83,5304
9540,162,10855
9540,181,12202
8638,21,2163
8638,91,8919
8638,91,8925
8638,101,10003
8638,108,10780
8638,108,10785
8638,325,34958
8682,317,25781
8682,317,25811
8682,317,25817
8682,323,26334
8682,345,28364
8682,375,31488
8682,399,34297
8682,412,35694
8682,423,36900
8682,436,38307
8682,436,38311
8682,436,38351
8682,449,39787
8740,52,4940
8740,78,7691
8740,121,11746
8740,147,14153
8740,198,19183
8740,398,40138
8638,16,1682
8638,27,2738
8638,27,2794
8638,52,5246
8638,75,7334
8638,75,7345
8638,89,8688
8638,140,14196
8638,170,17633
8638,175,18145
8638,219,23142
8638,225,23796
8638,349,37581
8638,398,43051
8638,403,43616
8638,414,44889
8638,414,44897
8638,414,44933
8638,441,47834
8638,441,47848
8684,73,8733
8684,116,13466
8684,116,13473
8740,73,7186
8740,306,30621
8740,321,32224
8740,321,32234
8740,339,34075
8740,379,38219
8740,386,38917
8740,411,41362
8682,202,16121
8682,202,16137
8682,219,17495
8682,281,22774
8682,299,24281
8682,338,27725
8682,342,28135
8682,364,30270
8682,379,31952
8682,379,31953
8682,450,39895
8682,450,39912
8682,450,39929
8682,455,40454
8682,479,43081
8740,75,7399
8740,156,15024
8740,161,15492
8740,161,15505
8740,238,23401
8740,272,26943
8740,378,38096
8638,6,574
8638,33,3383
8682,295,23921
8682,360,29839
8682,441,38909
8682,468,41876
8682,476,42759
8682,477,42903
8740,222,21753
8740,222,21759
8740,265,26242
8740,307,30739
8740,338,33942
8740,417,41926
8740,421,42373
8740,421,42383
8638,23,2326
8638,26,2669
8638,69,6815
8638,82,7985
8638,82,7986
8638,87,8522
8638,87,8526
8638,110,10973
8638,139,14079
8638,176,18257
8638,194,20293
8638,224,23701
8638,224,23720
8684,168,18319
8684,246,26676
8684,253,27423
8684,269,29184
8684,269,29220
8740,167,16124
8740,298,29764
8740,298,29794
8740,422,42507
8740,429,43198
8689,35,3160
8689,77,6980
8689,78,7061
8689,88,7983
8689,112,10248
8689,145,13294
8689,152,13995
8689,174,16136
8689,191,17604
8689,222,20463
8689,224,20664
8689,225,20729
8689,232,21428
8689,236,21789
8689,254,23416
8689,267,24545
8689,275,25268
8689,275,25271
8689,282,25881
8689,286,26250
8689,297,27243
8689,313,28715
8689,326,29866
8689,330,30222
8689,334,30612
8689,345,31571
8689,355,32619
8689,362,33251
8689,378,34613
8689,403,36879
8689,422,38581
8689,8,636
8689,81,7317
8689,90,8196
8689,147,13479
8689,220,20330
8689,226,20845
8689,264,24289
8689,302,27706
8689,321,29388
8689,321,29412
8689,328,30078
8689,346,31692
8689,356,32687
8689,357,32766
8689,414,37867
8689,414,37884
8689,424,38760
8689,426,38939
8689,426,38944
8686,283,29426
8686,283,29467
8686,287,29934
8686,301,31213
8686,302,31309
8686,305,31616
8686,305,31647
8686,310,32185
8686,310,32191
8686,321,33338
8686,321,33368
8686,322,33462
8686,327,34071
8686,327,34087
8686,330,34440
8686,333,34834
8686,335,35054
8686,335,35086
8686,336,35200
8686,338,35408
8686,338,35442
8686,340,35671
8686,341,35769
8686,341,35775
8686,345,36211
8686,345,36227
8686,354,37226
8686,356,37450
8686,360,37852
8686,364,38310
8686,364,38317
8686,367,38542
8686,367,38586
8686,367,38591
8686,378,39492
8686,384,40265
8686,385,40383
8686,407,42790
8686,408,42891
8686,411,43204
8686,414,43545
8686,419,44030
8686,423,44471
8686,428,45002
8686,437,45959
8686,450,47198
8686,450,47209
8686,456,47826
8686,459,48138
8686,466,48741
8686,472,49351
8686,475,49640
8686,475,49662
8686,479,50097
8686,480,50154
8686,339,35557
8686,342,35850
8686,355,37334
8686,366,38437
8686,383,40135
8686,413,43461
8686,418,43923
8686,424,44558
8686,429,45075
8686,429,45083
8686,443,46480
8686,443,46520
8686,451,47309
8686,453,47465
8686,468,49005
8689,3,200
8689,9,746
8689,9,764
8689,24,2162
8689,37,3341
8689,46,4017
8689,48,4211
8689,59,5239
8689,63,5617
8689,72,6491
8689,92,8362
8689,107,9760
8689,151,13856
8689,164,15120
8689,164,15139
8689,184,17024
8689,198,18237
8652,1,53
8658,44,3947
8658,94,8041
8658,94,8060
8658,170,13817
8658,172,13969
8658,173,14058
8658,289,22585
8658,297,23189
8658,302,23537
8658,374,28776
8658,416,32074
8658,431,33227
8658,473,35798
8658,2,287
8658,7,769
8658,90,7706
8658,113,9608
8658,115,9792
8658,147,12100
8658,151,12397
8658,221,17626
8658,254,20026
8658,262,20561
8658,268,21036
8658,277,21676
8658,287,22427
8658,300,23403
8658,367,28297
8658,367,28307
8658,435,33497
8658,444,34048
8658,451,34476
8658,462,35126
8689,5,381
8689,11,943
8689,39,3487
8689,55,4850
8689,69,6211
8689,76,6858
8689,76,6862
8689,76,6879
8689,76,6881
8689,76,6886
8689,87,7874
8689,99,9015
8689,122,11108
8689,123,11219
8689,127,11568
8689,213,19670
8689,230,21257
8689,244,22475
8689,304,27906
8689,340,31134
8689,340,31156
8689,353,32408
8689,366,33593
8689,375,34314
8689,393,35950
8689,398,36464
8689,435,39783
8658,10,1015
8658,18,1871
8658,93,7966
8658,102,8858
8658,111,9475
8658,114,9729
8658,144,11854
8658,220,17565
8689,173,16009
8689,188,17346
8689,194,17850
8689,197,18138
8689,199,18296
8689,214,19746
8689,214,19755
8689,218,20104
8689,296,27162
8689,316,28961
8689,325,29778
8689,325,29793
8689,352,32308
8689,396,36248
8689,436,39847
8658,34,2959
8658,41,3623
8658,54,4802
8658,70,6107
8658,190,15352
8658,199,16034
8658,226,18028
8658,296,23105
8658,334,25940
8658,443,33981
8652,37,2967
8652,43,3450
8652,53,4280
8652,69,5600
8652,80,6502
8658,174,14122
8658,191,15445
8658,202,16244
8658,270,21173
8658,298,23249
8658,318,24738
8658,353,27354
8658,389,29860
8658,476,36007
9482,26,2045
9482,31,2514
9482,47,3846
9482,52,4274
9482,52,4289
9482,58,4786
9482,75,6259
9482,112,9451
9482,115,9727
9482,121,10197
9482,133,11250
9482,133,11283
9482,136,11530
9482,157,13321
9482,162,13758
9482,171,14549
9482,172,14615
9482,172,14628
9482,239,19622
9482,277,21824
9485,18,1598
9485,23,1968
9485,51,3921
9485,59,4462
9485,91,6636
9485,97,7056
9485,101,7333
9485,117,8550
9485,135,9955
9485,192,14505
9485,215,16454
9485,254,19726
9485,262,20383
9485,262,20387
9482,13,980
9482,13,986
9482,28,2255
9482,38,3117
9482,38,3122
9482,43,3499
9482,43,3527
9482,68,5612
9482,96,8091
9482,96,8096
9482,166,14097
9482,166,14103
9482,166,14134
9482,175,14892
9482,175,14930
9482,216,18130
9482,235,19374
9482,280,21991
9482,284,22267
9482,289,22655
9482,302,23567
9485,14,1283
9485,52,4007
9485,78,5733
9485,90,6581
9485,143,10567
9485,167,12457
9485,169,12620
9485,185,13937
9485,222,16994
9485,246,19078
9485,257,19988
9485,264,20535
9473,533,45321
9473,553,46873
9473,570,48309
9473,605,51283
9483,11,664
9483,12,729
9483,22,1390
9483,24,1515
9483,42,2791
9483,44,2909
9483,44,2920
9483,57,3850
9483,61,4111
9483,62,4164
9483,63,4229
9483,71,4785
9483,76,5081
9483,84,5628
9473,301,25980
9473,301,26018
9473,310,26803
9473,372,31771
9473,372,31773
9473,372,31774
9473,383,32731
9473,391,33323
9473,397,33860
9473,415,35492
9473,415,35514
9473,415,35517
9473,416,35601
9473,437,37606
9473,437,37637
9473,449,38644
9473,477,41041
9473,486,41766
9473,501,43011
9473,504,43281
9473,508,43633
9473,509,43728
9473,509,43746
9473,528,44923
9473,549,46496
9473,549,46516
9473,554,46962
9473,562,47625
9473,577,48905
9473,582,49326
9473,583,49411
9473,587,49742
9473,588,49840
9473,607,51454
9482,1,22
9482,32,2605
9482,39,3206
9482,48,3938
9482,55,4530
9482,56,4634
9482,67,5513
9482,71,5894
9482,71,5938
9482,95,7957
9482,103,8660
9482,103,8673
9482,110,9273
9482,117,9907
9484,3,157
9484,3,167
9484,13,849
9484,93,5447
9484,111,6833
9485,27,2280
9485,33,2703
9485,47,3659
9485,103,7468
9485,138,10211
9485,178,13349
9485,178,13363
9485,199,15083
9485,214,16355
9483,21,1328
9483,29,1870
9483,55,3693
9484,4,235
9484,11,706
